driverId,constructorId,circuitId,prevPoints,constructorPosition,gridPosition,q3,podium
832,4,69,12,7,7,94852.0,0
832,5,15,1,6,10,102056.0,0
832,6,79,15,1,2,88986.0,1
832,6,1,8,4,5,77270.0,0
832,6,4,15,2,3,79166.0,0
832,6,80,8,3,12,92770.0,0
832,6,18,12,3,7,71989.0,0
832,4,10,4,4,8,72692.0,0
832,6,73,18,3,5,101576.0,0
838,1,15,0,9,9,101398.0,0
839,214,4,1,7,8,72125.0,0
839,214,1,8,5,8,79061.0,0
839,4,9,4,6,9,86209.0,0
839,214,18,0,4,16,72425.0,0
839,214,6,2,5,3,71553.0,1
839,214,79,4,6,8,87935.0,0
839,4,13,4,6,6,102396.0,0
839,214,77,6,4,5,89068.0,0
839,10,22,1,4,5,89111.0,0
839,214,77,6,5,6,89078.0,0
839,214,6,6,6,10,73047.0,0
839,214,24,12,5,9,83389.0,0
839,214,77,10,5,9,88647.0,0
839,214,7,4,5,6,87945.0,0
839,10,9,8,6,10,88194.0,0
839,214,78,1,5,9,82028.0,0
839,214,4,15,5,6,73083.0,0
839,214,18,2,6,4,84475.0,1
839,10,13,4,9,3,121851.0,0
839,10,22,8,7,11,90126.0,0
839,10,71,1,4,10,95430.0,0
839,4,71,4,5,7,92624.0,0
839,10,6,0,6,6,72061.0,0
839,10,13,8,4,9,105369.0,0
839,10,14,2,4,3,97719.0,0
839,10,73,8,4,7,102186.0,0
839,214,70,8,5,6,65726.0,0
839,214,75,2,5,6,79042.0,0
839,214,22,0,4,5,90165.0,0
839,10,24,8,4,9,98397.0,0
839,10,14,8,7,8,81099.0,0
839,214,24,4,4,8,84830.0,0
839,10,7,0,4,9,73135.0,0
839,214,13,4,4,16,105180.0,0
839,10,69,8,4,6,94647.0,0
839,4,3,6,5,7,88419.0,0
839,214,11,2,5,8,76653.0,1
839,214,13,0,8,9,114810.0,0
839,214,21,2,7,9,75210.0,0
839,214,78,2,6,8,84763.0,0
839,214,7,1,5,7,83529.0,0
839,214,70,1,8,10,65883.0,0
840,117,9,6,5,8,86585.0,0
840,117,11,6,5,8,76244.0,0
840,117,1,1,5,9,77072.0,0
840,117,3,1,6,10,90601.0,0
840,211,14,2,4,8,80049.0,1
840,117,18,6,5,3,71344.0,0
840,211,5,15,3,1,107765.0,0
840,211,3,2,3,10,54200.0,1
840,3,14,0,5,2,97032.0,0
840,117,3,4,2,8,90836.0,0
840,211,9,2,5,6,86428.0,0
840,211,24,15,4,8,96046.0,0
840,117,79,0,9,0,90676.0,0
840,211,13,8,4,9,102603.0,0
840,117,71,6,7,7,104956.0,0
840,117,70,2,3,6,64893.0,0
840,3,73,8,5,8,102753.0,1
840,117,5,0,7,8,84305.0,0
840,211,9,12,5,6,85839.0,0
840,211,11,6,4,3,74377.0,0
840,117,73,12,2,9,101611.0,0
840,117,1,8,2,6,77308.0,0
840,117,13,2,3,10,108841.0,0
840,117,4,0,3,5,72994.0,0
840,117,7,2,5,9,72701.0,0
841,51,77,0,9,10,88754.0,0
842,213,9,6,7,7,86534.0,0
842,5,3,8,6,5,89329.0,0
842,9,4,9,3,6,76708.0,0
842,213,73,0,7,6,102845.0,0
842,5,11,6,8,6,97591.0,0
842,214,69,0,6,7,95089.0,0
842,9,6,8,3,8,71041.0,0
842,9,17,4,3,6,92930.0,0
842,5,18,4,6,6,68837.0,1
842,9,9,11,3,5,85590.0,0
842,213,21,4,5,5,74790.0,0
842,213,3,8,7,8,88448.0,0
842,213,24,0,7,9,96242.0,0
842,214,80,6,6,4,93239.0,0
842,213,73,8,5,4,101565.0,1
842,213,6,1,6,6,70900.0,0
842,214,4,2,7,7,71857.0,0
842,213,70,6,5,6,64107.0,0
842,213,34,15,5,6,90868.0,0
842,5,6,0,7,10,72221.0,0
842,213,11,0,6,5,76483.0,0
842,213,14,4,7,10,80177.0,1
842,214,77,2,5,9,89357.0,0
842,214,79,2,6,5,87786.0,0
842,213,77,12,6,6,88125.0,0
842,214,4,6,5,10,72816.0,0
842,214,6,4,5,7,71933.0,0
842,213,32,8,6,5,76456.0,0
842,213,5,11,6,4,83326.0,0
842,214,70,0,5,9,65170.0,0
842,213,15,4,9,7,111211.0,0
842,213,75,6,6,9,79475.0,0
842,213,3,8,7,9,54154.0,0
842,214,78,1,6,7,84553.0,0
842,213,77,10,7,9,89254.0,0
842,214,24,10,6,5,82984.0,0
842,214,69,0,9,6,93018.0,0
842,213,71,25,7,9,93000.0,0
842,213,14,0,8,5,82648.0,0
844,6,39,15,3,6,70582.0,1
844,6,73,25,3,1,101365.0,1
844,6,15,18,2,1,109412.0,1
844,6,22,18,2,2,89314.0,1
844,6,14,15,3,4,79461.0,1
844,6,78,12,2,5,80852.0,1
844,6,14,25,2,1,79307.0,1
844,6,14,15,2,1,80161.0,1
844,6,80,10,2,4,92783.0,0
844,6,39,8,2,2,70363.0,1
844,6,13,8,2,15,104553.0,0
844,6,11,25,2,3,77567.0,0
844,6,13,12,2,1,102519.0,1
844,6,71,18,2,1,91628.0,1
844,6,11,15,2,4,75043.0,0
844,6,32,25,2,4,76265.0,1
844,6,4,15,2,5,71731.0,0
844,6,18,16,2,6,84525.0,0
844,6,7,10,2,3,70920.0,1
844,6,9,18,4,4,85427.0,1
844,6,18,10,3,6,68960.0,0
844,6,70,15,3,7,63923.0,1
844,6,6,6,4,6,71471.0,0
844,6,70,15,2,1,63003.0,1
844,6,77,4,3,4,88054.0,0
844,6,70,12,4,2,64438.0,1
844,6,9,18,4,4,87136.0,0
844,6,5,12,4,3,83265.0,0
844,6,69,12,4,4,93606.0,0
844,6,32,12,3,8,76837.0,0
844,6,79,15,4,7,87861.0,0
844,6,1,19,1,1,77868.0,1
844,6,13,6,4,1,106988.0,1
844,6,14,18,4,5,80510.0,0
844,6,11,2,4,6,76992.0,0
844,15,34,8,9,8,92635.0,0
844,6,9,15,3,8,86614.0,0
844,6,4,11,2,5,76588.0,0
844,6,21,26,1,2,88778.0,0
844,6,79,8,1,1,88796.0,1
844,6,73,6,4,1,100203.0,1
844,6,3,1,1,1,90558.0,1
844,6,24,6,3,7,83122.0,0
844,6,77,26,1,2,88225.0,1
844,6,78,12,3,5,84424.0,0
844,6,24,12,2,3,84092.0,1
844,6,9,10,2,3,101298.0,0
844,6,32,10,3,1,77166.0,1
844,6,6,18,2,1,71376.0,0
844,6,70,12,2,2,65013.0,1
844,6,14,15,3,3,80361.0,0
844,6,77,18,4,12,88420.0,0
844,6,9,4,4,4,86828.0,1
844,6,17,16,2,4,91865.0,0
844,6,76,12,6,5,76270.0,0
844,6,22,12,3,4,89542.0,0
844,6,24,18,3,2,83584.0,1
844,6,21,8,4,4,74740.0,0
844,15,71,1,9,7,93419.0,0
844,6,79,12,2,2,87382.0,1
844,6,17,12,2,6,94289.0,0
844,6,22,19,2,8,88786.0,0
844,6,21,12,6,7,74616.0,0
844,6,80,15,3,1,92726.0,1
844,6,3,18,2,2,89407.0,0
844,6,1,16,2,4,76435.0,1
844,15,24,6,8,8,96237.0,0
844,6,3,10,2,1,87866.0,1
844,6,75,6,6,4,77090.0,0
844,6,11,0,3,6,75905.0,0
844,15,18,6,8,7,68492.0,0
844,6,24,13,2,3,95219.0,1
844,6,32,15,2,7,78555.0,0
844,6,69,15,2,12,94421.0,1
844,6,15,25,2,1,96217.0,1
844,6,69,10,3,4,92740.0,1
844,6,9,18,2,3,85172.0,1
844,6,69,13,2,4,92137.0,0
844,6,32,15,2,1,75024.0,0
844,6,70,10,2,6,65044.0,0
844,6,13,12,3,1,113754.0,1
844,6,34,15,2,3,88965.0,1
844,6,20,8,6,4,86035.0,0
844,6,1,6,2,5,81442.0,0
844,6,3,12,4,4,89678.0,0
844,6,15,12,3,3,91063.0,0
844,6,73,12,3,1,101218.0,0
844,6,4,8,4,4,77510.0,0
844,6,21,15,2,3,74970.0,1
844,6,75,12,4,8,79306.0,0
844,6,77,12,2,2,87791.0,1
846,1,73,8,4,7,101886.0,0
846,1,34,10,3,8,91252.0,0
846,1,71,18,3,1,101993.0,0
846,1,73,8,5,7,101281.0,0
846,1,9,10,4,10,86778.0,0
846,1,1,6,4,4,78703.0,0
846,1,13,18,5,7,107669.0,0
846,1,14,12,3,3,79989.0,1
846,1,22,18,5,3,89493.0,1
846,1,7,18,3,3,72021.0,1
846,1,4,18,3,1,71383.0,1
846,1,9,10,3,5,85782.0,0
846,1,70,4,2,3,63626.0,1
846,1,13,2,3,10,102657.0,0
846,1,32,12,1,3,76260.0,1
846,1,70,16,2,9,80925.0,0
846,1,13,6,5,17,106178.0,0
846,1,39,0,5,7,71174.0,0
846,1,24,2,1,1,82595.0,1
846,1,78,9,1,3,80772.0,0
846,1,15,6,4,6,110584.0,0
846,1,15,13,1,1,89525.0,1
846,1,69,25,1,1,92330.0,0
846,1,71,6,4,7,93301.0,0
846,1,9,2,4,6,102084.0,0
846,1,11,15,2,1,75227.0,1
846,1,22,15,3,3,88489.0,0
846,1,1,4,3,3,76315.0,1
846,1,77,8,3,6,88132.0,0
846,1,17,10,3,4,94165.0,1
846,1,21,12,3,7,74875.0,1
846,1,79,18,3,5,87594.0,1
846,1,21,8,4,9,74814.0,0
846,1,14,6,3,6,79820.0,0
846,1,39,10,2,1,69673.0,1
846,1,69,4,4,8,93175.0,0
846,1,9,0,4,8,86224.0,0
846,1,69,1,5,6,95690.0,0
846,1,69,15,4,2,94853.0,1
846,1,3,10,3,7,89974.0,0
846,1,73,15,4,9,101747.0,0
846,1,6,10,3,5,70620.0,1
846,1,75,15,3,7,79116.0,0
846,1,24,1,3,4,95497.0,0
846,1,24,19,4,5,83816.0,0
846,1,21,25,3,2,74837.0,1
846,1,3,8,5,9,89043.0,0
846,1,3,10,4,7,89614.0,0
846,1,15,0,4,9,98329.0,0
846,1,22,12,5,10,91003.0,0
846,1,21,10,4,5,89131.0,1
846,1,70,2,6,4,64658.0,0
846,1,5,7,3,7,83954.0,0
846,1,9,12,5,2,86961.0,1
846,1,9,19,3,3,86030.0,1
846,1,11,6,5,4,77769.0,0
846,1,14,6,5,3,81584.0,0
846,1,14,26,2,1,79327.0,1
846,1,80,8,1,6,93008.0,0
846,1,18,18,1,1,83405.0,0
846,1,24,1,4,3,82931.0,0
846,1,70,10,3,2,63768.0,1
846,1,9,15,3,5,86897.0,0
846,1,69,6,3,7,93887.0,0
846,1,11,18,5,3,76694.0,1
846,1,34,8,5,5,92032.0,0
846,1,77,4,4,7,88180.0,0
846,1,39,6,5,2,71104.0,0
846,1,18,10,4,6,71987.0,1
846,1,3,5,3,9,88542.0,0
846,1,13,18,2,4,113981.0,0
846,1,6,4,4,5,71849.0,0
846,1,15,4,5,4,91270.0,1
846,1,14,6,5,9,80979.0,0
846,1,24,8,5,7,84769.0,0
847,131,78,25,4,1,80575.0,0
847,131,24,12,4,6,83132.0,0
847,131,79,8,4,7,88067.0,0
847,131,4,10,3,4,79393.0,1
847,131,77,12,2,6,89104.0,0
847,131,3,1,2,9,92216.0,0
847,131,1,10,2,6,78933.0,1
847,131,6,12,3,8,71964.0,0
847,3,71,2,8,3,102983.0,0
847,131,13,8,2,8,107805.0,0
847,131,9,6,2,6,87155.0,0
847,131,11,15,3,1,77377.0,1
847,131,13,15,3,5,105776.0,0
847,131,14,18,3,2,81542.0,1
847,131,73,6,4,5,101874.0,1
847,131,39,5,4,4,70244.0,0
847,131,80,12,4,1,92312.0,1
847,131,4,15,4,4,71703.0,0
847,131,18,10,4,2,83578.0,0
847,131,15,15,4,4,89867.0,0
847,131,69,12,4,20,92974.0,0
847,131,21,4,4,6,75234.0,0
847,131,7,7,4,1,72000.0,1
847,131,79,5,3,6,87804.0,0
847,131,39,12,3,6,71147.0,1
847,131,14,6,4,3,79440.0,0
847,131,80,8,2,3,93112.0,0
847,131,3,0,1,2,53403.0,0
847,131,77,10,4,7,88316.0,0
847,131,78,6,2,2,84219.0,0
847,131,69,12,2,5,95079.0,0
847,131,22,10,2,8,90219.0,0
847,131,77,6,3,3,88857.0,0
847,131,3,10,3,6,90340.0,0
847,131,7,15,3,8,83557.0,0
847,131,73,10,3,5,102712.0,1
847,131,24,26,3,6,84511.0,0
847,131,6,15,3,6,72112.0,0
847,131,70,12,3,4,65431.0,0
847,131,34,12,3,6,92131.0,1
847,131,14,8,2,4,80671.0,0
847,131,24,4,2,4,83788.0,1
847,131,3,15,3,3,89485.0,0
847,131,22,8,4,9,89008.0,0
847,131,17,6,4,8,94433.0,0
847,131,32,10,2,8,77674.0,0
847,131,70,12,4,3,64840.0,1
847,131,32,11,3,2,78079.0,0
847,131,18,13,3,1,72059.0,1
847,131,69,4,3,4,94988.0,0
847,131,22,15,3,8,90389.0,0
847,131,32,8,4,5,76356.0,0
848,9,15,8,3,6,97411.0,0
848,3,73,2,8,9,102859.0,0
848,3,14,0,9,9,80299.0,0
848,9,76,8,2,4,75954.0,1
848,3,80,2,7,5,93323.0,0
848,9,5,1,2,4,110448.0,0
848,9,24,8,2,5,95571.0,0
848,9,3,6,2,4,88274.0,1
848,5,6,0,7,10,71653.0,0
848,9,13,10,2,5,102264.0,0
848,9,9,4,2,9,86669.0,0
848,9,71,15,2,15,93008.0,0
848,3,9,0,7,8,87530.0,0
848,3,70,6,9,10,65823.0,0
848,9,70,8,3,6,81011.0,0
848,3,39,4,7,4,71419.0,0
848,3,14,4,7,6,80760.0,0
848,9,69,10,3,6,92548.0,0
848,5,9,4,8,9,86345.0,0
848,3,9,0,9,9,86640.0,0
848,9,24,10,3,5,95682.0,0
848,9,32,12,3,5,75336.0,0
848,3,13,2,10,6,105837.0,0
848,9,22,10,3,6,87851.0,0
849,3,9,0,10,10,123095.0,0
852,213,24,2,8,6,83968.0,0
852,213,24,8,6,8,83220.0,0
852,215,11,1,6,10,76477.0,0
852,213,73,1,9,8,101581.0,0
852,213,79,6,7,9,89932.0,0
852,215,18,2,8,3,84111.0,0
852,215,80,6,8,7,93029.0,0
852,215,1,4,6,8,76788.0,0
852,213,73,0,5,7,102211.0,0
852,215,79,6,6,10,88192.0,0
855,51,7,0,6,10,84030.0,0
857,1,11,12,5,4,76905.0,0
857,1,7,12,3,4,72103.0,0
857,1,9,0,5,3,87092.0,0
857,1,22,6,5,2,89458.0,1
857,1,21,4,3,5,74820.0,0
857,1,77,4,3,5,88089.0,0
857,1,17,4,3,5,94273.0,0
857,1,22,12,3,6,88760.0,0
857,1,18,4,1,8,84686.0,0
857,1,1,12,3,5,76572.0,0
857,1,3,8,4,8,89683.0,0
857,1,32,18,4,7,77623.0,0
857,1,39,10,5,8,71938.0,0
857,1,73,4,5,10,101611.0,0
857,1,13,25,2,5,114027.0,1
857,1,14,2,5,7,80785.0,0
857,1,70,6,3,7,65048.0,1
857,1,7,0,6,8,91349.0,0
857,1,78,15,5,6,84540.0,1
857,1,11,12,2,2,75249.0,1
857,1,78,6,1,4,80829.0,1
857,1,73,18,1,2,101686.0,1
857,1,80,4,1,8,93033.0,0
857,1,24,15,1,2,82804.0,0
857,1,14,12,2,2,79436.0,1
857,1,15,25,1,5,89953.0,1
857,1,39,18,2,3,70172.0,0
857,1,24,2,4,3,83782.0,0
857,1,9,18,3,5,86237.0,0
857,1,69,15,1,5,92950.0,0
859,213,15,0,10,10,92268.0,0
859,215,18,2,8,5,84484.0,0
861,3,73,0,8,8,102530.0,0
